MiniDOT Logger Concatenated Data File
Sensor:             7392-296600
Concatenation Date: 2020Sep25 15:13:52 EDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1598476860,           2020-08-26 21:21:00,           2020-08-26 17:21:00,      3.540000,     26.133000,          2.710000,                    33.483252,      1.039000
                1598478660,           2020-08-26 21:51:00,           2020-08-26 17:51:00,      3.540000,     26.243000,          2.994000,                    37.066010,      1.038000
                1598480460,           2020-08-26 22:21:00,           2020-08-26 18:21:00,      3.540000,     26.319000,          3.223000,                    39.955973,      1.038000
                1598482260,           2020-08-26 22:51:00,           2020-08-26 18:51:00,      3.540000,     26.327000,          3.148000,                    39.031836,      1.039000
                1598484060,           2020-08-26 23:21:00,           2020-08-26 19:21:00,      3.540000,     26.277000,          2.816000,                    34.883818,      1.038000
                1598485860,           2020-08-26 23:51:00,           2020-08-26 19:51:00,      3.540000,     26.243000,          2.238000,                    27.706657,      1.039000
                1598487660,           2020-08-27 00:21:00,           2020-08-26 20:21:00,      3.540000,     26.201000,          1.751000,                    21.661065,      1.038000
                1598489460,           2020-08-27 00:51:00,           2020-08-26 20:51:00,      3.540000,     26.201000,          1.548000,                    19.149816,      1.036000
                1598491260,           2020-08-27 01:21:00,           2020-08-26 21:21:00,      3.540000,     26.184000,          1.212000,                    14.988649,      1.035000
                1598493060,           2020-08-27 01:51:00,           2020-08-26 21:51:00,      3.540000,     26.184000,          1.170000,                    14.469241,      1.034000
                1598494860,           2020-08-27 02:21:00,           2020-08-26 22:21:00,      3.540000,     26.175000,          1.044000,                    12.908909,      1.034000
                1598496660,           2020-08-27 02:51:00,           2020-08-26 22:51:00,      3.540000,     26.150000,          0.813000,                    10.048073,      1.031000
                1598498460,           2020-08-27 03:21:00,           2020-08-26 23:21:00,      3.540000,     26.116000,          0.919000,                    11.351152,      1.033000
                1598500260,           2020-08-27 03:51:00,           2020-08-26 23:51:00,      3.540000,     26.074000,          0.902000,                    11.132687,      1.032000
                1598502060,           2020-08-27 04:21:00,           2020-08-27 00:21:00,      3.540000,     26.108000,          1.114000,                    13.757724,      1.035000
                1598503860,           2020-08-27 04:51:00,           2020-08-27 00:51:00,      3.540000,     26.108000,          1.205000,                    14.881560,      1.035000
                1598505660,           2020-08-27 05:21:00,           2020-08-27 01:21:00,      3.540000,     26.040000,          0.980000,                    12.087917,      1.033000
                1598507460,           2020-08-27 05:51:00,           2020-08-27 01:51:00,      3.540000,     25.931000,          0.720000,                     8.863346,      1.030000
                1598509260,           2020-08-27 06:21:00,           2020-08-27 02:21:00,      3.540000,     25.804000,          0.649000,                     7.970875,      1.029000
                1598511060,           2020-08-27 06:51:00,           2020-08-27 02:51:00,      3.540000,     25.728000,          0.607000,                     7.444720,      1.027000
                1598512860,           2020-08-27 07:21:00,           2020-08-27 03:21:00,      3.540000,     25.720000,          0.463000,                     5.677764,      1.024000
                1598514660,           2020-08-27 07:51:00,           2020-08-27 03:51:00,      3.540000,     25.678000,          0.594000,                     7.278636,      1.027000
                1598516460,           2020-08-27 08:21:00,           2020-08-27 04:21:00,      3.540000,     25.652000,          0.610000,                     7.471147,      1.028000
                1598518260,           2020-08-27 08:51:00,           2020-08-27 04:51:00,      3.540000,     25.585000,          0.679000,                     8.306073,      1.028000
                1598520060,           2020-08-27 09:21:00,           2020-08-27 05:21:00,      3.540000,     25.593000,          0.609000,                     7.450866,      1.028000
                1598521860,           2020-08-27 09:51:00,           2020-08-27 05:51:00,      3.540000,     25.560000,          0.325000,                     3.973845,      1.021000
                1598523660,           2020-08-27 10:21:00,           2020-08-27 06:21:00,      3.540000,     25.551000,          0.293000,                     3.581985,      1.020000
                1598525460,           2020-08-27 10:51:00,           2020-08-27 06:51:00,      3.540000,     25.526000,          0.165000,                     2.016237,      1.016000
                1598527260,           2020-08-27 11:21:00,           2020-08-27 07:21:00,      3.540000,     25.526000,          0.296000,                     3.617006,      1.020000
                1598529060,           2020-08-27 11:51:00,           2020-08-27 07:51:00,      3.540000,     25.518000,          0.341000,                     4.166280,      1.021000
                1598530860,           2020-08-27 12:21:00,           2020-08-27 08:21:00,      3.540000,     25.475000,          0.387000,                     4.724581,      1.023000
                1598532660,           2020-08-27 12:51:00,           2020-08-27 08:51:00,      3.540000,     25.518000,          0.300000,                     3.665349,      1.020000
                1598534460,           2020-08-27 13:21:00,           2020-08-27 09:21:00,      3.540000,     25.534000,          0.438000,                     5.352975,      1.024000
                1598536260,           2020-08-27 13:51:00,           2020-08-27 09:51:00,      3.540000,     25.560000,          0.665000,                     8.131098,      1.029000
